n,t,va,prev
40,5000,0.952397,0.0322636
41,5000,0.923829,0.0294286
43,5000,0.951947,0.0134146
45,5000,0.922339,0.00105822
48,5000,0.933883,0.0167991
50,5000,0.945194,0.00468953
52,5000,0.92651,0.0049107
55,5000,0.916837,0.00847426
58,5000,0.954723,0.0129087
60,5000,0.946056,0.00403049
63,5000,0.943262,0.0352802
66,5000,0.907022,0.0126994
69,5000,0.938314,0.000519198
73,5000,0.929727,0.00928515
76,5000,0.954978,0.0145698
80,5000,0.939319,0.000583463
84,5000,0.917815,0.019101
88,5000,0.930042,0.00457392
92,5000,0.878788,0.0168472
96,5000,0.918333,0.00100628
101,5000,0.94367,0.00225432
106,5000,0.937389,0.00804671
111,5000,0.927409,0.0126858
116,5000,0.914412,0.00292249
122,5000,0.913411,0.00402549
127,5000,0.902814,0.0142038
134,5000,0.912537,0.0206631
140,5000,0.914719,0.0168852
147,5000,0.82283,0.0301393
154,5000,0.928876,0.00047833
161,5000,0.912502,0.00310855
169,5000,0.928148,0.000387201
177,5000,0.91732,0.00119614
185,5000,0.884386,0.00914466
194,5000,0.934244,0.0107472
203,5000,0.903219,0.00672754
213,5000,0.900891,0.000344397
223,5000,0.915942,0.00796085
234,5000,0.916163,0.0156661
245,5000,0.901895,0.00541025
257,5000,0.911172,0.0160168
269,5000,0.91299,0.0190448
282,5000,0.898071,0.0115625
295,5000,0.904837,0.00857293
309,5000,0.831646,0.0149221
324,5000,0.870917,0.00817307
339,5000,0.816083,0.0517403
356,5000,0.850248,0.00840007
373,5000,0.785519,0.00516913
390,5000,0.363593,0.0175471
409,5000,0.541642,0.00620364
428,5000,0.350409,0.0453674
449,5000,0.258271,0.0366042
470,5000,0.0984086,0.0435933
493,5000,0.340087,0.022029
516,5000,0.401709,0.0460829
541,5000,0.147392,0.0196666
566,5000,0.447473,0.0131991
593,5000,0.0311601,0.00684143
622,5000,0.27187,0.0364961
651,5000,0.399804,0.0130048
682,5000,0.443415,0.0155955
715,5000,0.515846,0.000724386
749,5000,0.434454,0.0068482
785,5000,0.353073,0.0240665
822,5000,0.389148,0.00524736
861,5000,0.633239,0.0341564
902,5000,0.207539,0.0110633
945,5000,0.365364,0.0109035
990,5000,0.185334,0.000703678
1038,5000,0.441269,0.0218762
1087,5000,0.406985,0.0220361
1139,5000,0.217655,0.0131905
1193,5000,0.313498,0.00825672
1250,5000,0.312193,0.0165812
1309,5000,0.0810703,0.0187324
1372,5000,0.066516,0.0253335
1437,5000,0.115452,0.0137212
1505,5000,0.301424,0.00749155
1577,5000,0.301423,0.00207822
1652,5000,0.304335,0.0181038
1731,5000,0.0338877,0.0193155
1813,5000,0.259947,0.00983137
1900,5000,0.463,0.000165262
1990,5000,0.432015,0.01496
2085,5000,0.172274,0.00698273
2184,5000,0.20561,0.0144895
2288,5000,0.356132,0.0120138
2397,5000,0.124125,0.00531964
2512,5000,0.0286241,0.011821
2631,5000,0.305548,0.0029842
2757,5000,0.286522,0.00272071
2888,5000,0.2991,0.00193225
3025,5000,0.249183,0.00199771
3169,5000,0.0680135,0.00491467
3320,5000,0.238776,0.000691641
3478,5000,0.141698,0.012744
3644,5000,0.345174,0.00947663
3818,5000,0.122101,0.0107272
4000,5000,0.210954,0.00228038
