n,t,va,prev
40,5000,0.999539,0.000136279
41,5000,0.999769,0.000329267
43,5000,0.999474,9.91169e-05
45,5000,0.999575,4.65001e-05
48,5000,0.999203,0.000423365
50,5000,0.999455,9.1019e-05
52,5000,0.999482,2.1556e-05
55,5000,0.999545,5.35658e-05
58,5000,0.999419,0.000246204
60,5000,0.999482,0.000158932
63,5000,0.999597,0.000113352
66,5000,0.99946,0.000146831
69,501,0.999417,1.52978e-08
73,5000,0.999567,1.02808e-05
76,5000,0.999552,6.10166e-05
80,4693,0.999431,8.83311e-07
84,5000,0.999349,7.26915e-05
88,5000,0.999501,0.000162909
92,5000,0.999542,1.13648e-05
96,5000,0.999336,0.000115163
101,5000,0.999247,0.000421576
106,5000,0.998356,0.000474058
111,5000,0.999505,0.000146472
116,5000,0.999519,5.42293e-05
122,5000,0.999425,1.66629e-06
127,5000,0.999338,0.000151868
134,5000,0.999431,3.4568e-05
140,333,0.999017,4.53173e-07
147,5000,0.99929,0.000119177
154,5000,0.999318,9.57169e-05
161,5000,0.999183,0.00016129
169,5000,0.999527,5.59771e-05
177,5000,0.99948,0.000121027
185,5000,0.999536,4.91815e-05
194,1006,0.999405,8.27426e-07
203,5000,0.999379,2.32208e-05
213,202,0.999404,5.06998e-07
223,3170,0.999479,1.48045e-07
234,5000,0.999321,5.88144e-05
245,5000,0.999213,0.000180505
257,5000,0.998886,0.000170438
269,5000,0.999076,0.000107098
282,5000,0.999253,9.1833e-06
295,5000,0.999235,9.32518e-05
309,5000,0.999087,9.54978e-05
324,5000,0.99942,1.77921e-05
339,5000,0.999084,4.08124e-05
356,5000,0.999322,2.11817e-05
373,5000,0.998941,0.000137405
390,5000,0.999149,6.04156e-05
409,5000,0.999152,4.4504e-05
428,5000,0.999114,7.2165e-05
449,2846,0.99877,6.3666e-07
470,5000,0.991839,7.26933e-05
493,5000,0.994626,0.000180734
516,5000,0.992662,0.000328714
541,5000,0.993002,4.53317e-05
566,5000,0.993383,2.90343e-05
593,5000,0.994696,7.68968e-05
622,5000,0.981783,0.000255051
651,5000,0.993324,0.000345798
682,5000,0.972473,5.19044e-05
715,5000,0.994977,4.2074e-05
749,5000,0.994074,5.16878e-05
785,5000,0.986309,0.000162972
822,5000,0.989192,0.000172508
861,5000,0.99544,0.00011351
902,5000,0.989972,0.000147727
945,5000,0.997361,8.74054e-05
990,5000,0.991971,0.000339171
1038,5000,0.990279,0.000128676
1087,5000,0.991326,0.000335631
1139,5000,0.986603,0.000321432
1193,5000,0.985565,0.000337618
1250,5000,0.994908,6.38619e-05
1309,5000,0.991383,9.20479e-05
1372,5000,0.991775,0.000260038
1437,5000,0.988661,0.000211538
1505,5000,0.992521,0.000437766
1577,5000,0.9944,4.26494e-06
1652,5000,0.996367,2.97786e-05
1731,5000,0.991574,0.000167146
1813,5000,0.982196,0.000447969
1900,5000,0.996006,0.000122766
1990,5000,0.994796,8.58858e-05
2085,2807,0.990752,9.55496e-07
2184,5000,0.991411,3.04859e-05
2288,5000,0.993457,9.61463e-05
2397,5000,0.990596,0.000412799
2512,5000,0.991852,7.9768e-05
2631,4271,0.989126,9.97824e-07
2757,5000,0.993223,2.36065e-05
2888,5000,0.992504,3.04268e-05
3025,5000,0.992969,3.22822e-05
3169,5000,0.984634,8.6132e-05
3320,3136,0.994039,2.33255e-07
3478,5000,0.992899,9.11872e-06
3644,5000,0.988828,1.45496e-05
3818,5000,0.985768,5.62246e-05
4000,2291,0.984448,8.27024e-07
