n,t,va,prev
40,5000,0.838998,0.00140731
41,5000,0.782176,0.0470177
43,5000,0.913996,0.015231
45,5000,0.834724,0.000870913
48,5000,0.944592,0.0610427
50,5000,0.834741,0.0091058
52,5000,0.855945,0.0869675
55,5000,0.865208,0.0132624
58,5000,0.688039,0.0109896
60,5000,0.91091,0.0426401
63,5000,0.847498,0.0193598
66,5000,0.386278,0.028783
69,5000,0.655131,0.0377265
73,5000,0.771541,0.0452379
76,5000,0.471514,0.0517104
80,5000,0.389149,0.0327706
84,5000,0.72314,0.0680019
88,5000,0.520357,0.0235535
92,5000,0.290839,0.00698653
96,5000,0.781212,0.0253467
101,5000,0.445407,0.0356302
106,5000,0.299921,0.052603
111,5000,0.147687,0.0860386
116,5000,0.295356,0.00728449
122,5000,0.451078,0.00306495
127,5000,0.374429,0.00613816
134,5000,0.39088,0.0535309
140,5000,0.385177,0.00306488
147,5000,0.0999754,0.0309206
154,5000,0.542594,0.00978965
161,5000,0.16793,0.0815863
169,5000,0.477535,0.0107966
177,5000,0.268047,0.0242682
185,5000,0.163686,0.0398841
194,5000,0.432523,0.000447207
203,5000,0.256278,0.0239799
213,5000,0.224842,0.0177384
223,5000,0.308473,0.0155787
234,5000,0.187991,0.00634451
245,5000,0.309695,0.0117315
257,5000,0.185212,0.00835685
269,5000,0.182801,0.0386564
282,5000,0.0686952,0.0315724
295,5000,0.216697,0.00286012
309,5000,0.223697,0.0874502
324,5000,0.171634,0.0224917
339,5000,0.473291,0.0242528
356,5000,0.221539,0.026188
373,5000,0.169537,0.0153058
390,5000,0.156227,0.00683951
409,5000,0.298775,0.0232605
428,5000,0.253858,0.0126854
449,5000,0.236201,0.00289868
470,5000,0.117522,0.0514251
493,5000,0.115089,0.0331355
516,5000,0.173249,0.0193928
541,5000,0.122314,0.0435175
566,5000,0.291345,0.000944799
593,5000,0.259758,0.00482795
622,5000,0.189545,0.00250588
651,5000,0.295462,0.00461558
682,5000,0.213735,0.0210366
715,5000,0.171779,0.0198372
749,5000,0.203008,0.0178135
785,5000,0.301117,0.00969704
822,5000,0.102933,0.0129559
861,5000,0.0374092,0.0287285
902,5000,0.037851,0.0233444
945,5000,0.131925,0.0362672
990,5000,0.15906,0.021962
1038,5000,0.0619913,0.000448481
1087,5000,0.0554591,0.0318598
1139,5000,0.199686,0.0126027
1193,5000,0.0984569,0.00908168
1250,5000,0.210512,0.0240976
1309,5000,0.0527779,0.0241446
1372,5000,0.103673,0.0209287
1437,5000,0.196163,0.00795362
1505,5000,0.212108,0.0146972
1577,5000,0.107616,0.0104445
1652,5000,0.0967738,0.00152487
1731,5000,0.169785,0.00484339
1813,5000,0.00816272,0.0352386
1900,5000,0.106304,0.00448497
1990,5000,0.163928,0.00921101
2085,5000,0.154498,0.0160308
2184,5000,0.0638449,0.00532736
2288,5000,0.135015,0.0029547
2397,5000,0.113265,0.0158208
2512,5000,0.134736,0.0160221
2631,5000,0.0999908,0.00331695
2757,5000,0.0610784,0.0156412
2888,5000,0.112333,0.00475978
3025,5000,0.158001,0.00189773
3169,5000,0.136447,0.00529319
3320,5000,0.12453,0.004995
3478,5000,0.0706524,0.0113291
3644,5000,0.117492,0.0136653
3818,5000,0.0551784,0.00584599
4000,5000,0.0186157,0.00860873
