n,t,va,prev
40,5000,0.998704,0.000323378
41,5000,0.99811,0.000333613
43,5000,0.997669,0.000981268
45,5000,0.997948,0.000919132
48,5000,0.998504,0.000455831
50,5000,0.996786,0.000356317
52,5000,0.998118,0.000220323
55,5000,0.998714,0.000226166
58,5000,0.997174,0.00207934
60,5000,0.996338,0.00131485
63,5000,0.996363,0.000373224
66,5000,0.997191,0.000228667
69,5000,0.997377,0.000617671
73,5000,0.997176,4.03111e-05
76,5000,0.998042,2.99616e-05
80,5000,0.996713,0.00036265
84,5000,0.997591,0.000152003
88,5000,0.998491,0.000465165
92,5000,0.99741,0.000238604
96,5000,0.997646,0.000435442
101,5000,0.996251,6.98897e-05
106,5000,0.995238,0.000208039
111,5000,0.995936,0.000232132
116,5000,0.997383,7.61903e-05
122,5000,0.996266,0.000878174
127,5000,0.995323,0.000530986
134,5000,0.996851,1.95651e-05
140,5000,0.996429,0.00066853
147,5000,0.99579,0.000759411
154,5000,0.993434,0.000939559
161,5000,0.994312,3.52719e-05
169,5000,0.996725,0.000429578
177,5000,0.995342,0.000779608
185,5000,0.996827,3.03511e-05
194,5000,0.99661,7.14269e-05
203,5000,0.99643,0.000788857
213,5000,0.996424,0.000439451
223,5000,0.995962,0.000241553
234,5000,0.960663,0.00100302
245,5000,0.995032,0.000379471
257,5000,0.995786,7.80515e-05
269,5000,0.978408,0.00164754
282,5000,0.996386,0.000411855
295,5000,0.933374,0.00140624
309,5000,0.991442,0.000348621
324,5000,0.985651,0.000177965
339,5000,0.941031,0.00293589
356,5000,0.964246,1.60798e-05
373,5000,0.943862,0.00122352
390,5000,0.908414,0.00350389
409,5000,0.980527,0.000488487
428,5000,0.975195,0.00136194
449,5000,0.982903,0.00105691
470,5000,0.954684,0.00173405
493,5000,0.94804,0.00102121
516,5000,0.946017,2.79078e-05
541,5000,0.982823,0.000383031
566,5000,0.948398,0.000370739
593,5000,0.922798,0.000365936
622,5000,0.957913,0.000869558
651,5000,0.974524,0.000379817
682,5000,0.981558,0.00179246
715,5000,0.967929,0.00134637
749,5000,0.94955,0.000364517
785,5000,0.977122,0.00013114
822,5000,0.978015,3.75608e-05
861,5000,0.946357,0.000542893
902,5000,0.954349,0.0018154
945,5000,0.93284,0.00121252
990,5000,0.956842,0.000563665
1038,5000,0.965171,0.00121072
1087,5000,0.97342,0.000551948
1139,5000,0.977581,0.000347835
1193,5000,0.969268,0.000431751
1250,5000,0.977604,9.10959e-05
1309,5000,0.955637,7.82376e-05
1372,5000,0.973701,0.00108159
1437,5000,0.956204,0.00207225
1505,5000,0.961145,0.00132829
1577,5000,0.97065,0.000338442
1652,5000,0.958735,0.000556523
1731,5000,0.971825,7.59469e-05
1813,5000,0.945599,0.000511525
1900,5000,0.957897,4.26085e-05
1990,5000,0.956696,0.000983401
2085,5000,0.955352,0.00118117
2184,5000,0.968817,0.0011937
2288,5000,0.962954,9.26307e-05
2397,5000,0.955749,0.000411591
2512,5000,0.963078,0.000576616
2631,5000,0.964804,0.000614445
2757,5000,0.956724,0.000175978
2888,5000,0.95706,0.000551526
3025,5000,0.962097,0.000445608
3169,5000,0.954094,0.000253287
3320,5000,0.972375,0.000125934
3478,5000,0.966412,0.000376946
3644,5000,0.971599,0.000648645
3818,5000,0.957886,0.000128527
4000,5000,0.959171,1.63646e-05
