n,t,va,prev
40,5000,0.978937,0.00168541
41,5000,0.976943,0.00022424
43,5000,0.975539,0.0150711
45,5000,0.987176,0.00210949
48,5000,0.986887,0.010303
50,5000,0.989684,0.00515184
52,5000,0.978853,0.00290215
55,5000,0.95284,0.00253097
58,5000,0.978677,0.00264957
60,5000,0.932561,0.00830374
63,5000,0.978471,0.0065058
66,5000,0.97507,0.0014107
69,5000,0.950524,0.000476004
73,5000,0.929691,0.00157648
76,5000,0.877623,0.0179775
80,5000,0.923456,0.00380174
84,5000,0.928039,0.00180959
88,5000,0.613288,0.00885694
92,5000,0.74421,0.00875819
96,5000,0.882579,0.0131647
101,5000,0.21155,0.0207446
106,5000,0.871591,0.0110181
111,5000,0.888038,0.00859679
116,5000,0.607691,0.0155733
122,5000,0.379919,0.00385736
127,5000,0.265679,0.0046579
134,5000,0.567145,0.00259792
140,5000,0.230043,0.00897739
147,5000,0.911413,0.00197843
154,5000,0.786878,0.0162465
161,5000,0.568543,0.0169843
169,5000,0.77773,0.0221525
177,5000,0.505797,0.0102766
185,5000,0.817947,0.00740789
194,5000,0.420676,0.0203409
203,5000,0.249402,0.0137591
213,5000,0.251978,0.0157578
223,5000,0.419125,0.00461174
234,5000,0.331491,0.00713546
245,5000,0.628465,0.00361706
257,5000,0.793628,0.00481977
269,5000,0.239327,0.0106723
282,5000,0.309672,0.0163205
295,5000,0.706795,0.00180461
309,5000,0.218372,0.0138356
324,5000,0.59435,0.00581899
339,5000,0.0471389,0.0080334
356,5000,0.720116,0.00377977
373,5000,0.379101,0.00176216
390,5000,0.74672,0.00994224
409,5000,0.621742,0.0025273
428,5000,0.463582,0.00561904
449,5000,0.165505,0.0139431
470,5000,0.773412,0.00174491
493,5000,0.3734,0.0120614
516,5000,0.623647,0.00190459
541,5000,0.591949,0.000591493
566,5000,0.290137,0.0019706
593,5000,0.646323,0.0190722
622,5000,0.674818,0.00644857
651,5000,0.78333,0.000738809
682,5000,0.708231,0.000806232
715,5000,0.562543,0.00981953
749,5000,0.616749,0.00503202
785,5000,0.567545,0.00642447
822,5000,0.665732,0.00863894
861,5000,0.668877,0.0100878
902,5000,0.704632,0.00369229
945,5000,0.378074,0.00454101
990,5000,0.715931,0.00169218
1038,5000,0.756037,0.000145286
1087,5000,0.771093,0.00533604
1139,5000,0.557389,0.00323691
1193,5000,0.716051,0.00793304
1250,5000,0.724308,0.000949672
1309,5000,0.486935,0.00222243
1372,5000,0.681666,0.00439348
1437,5000,0.511834,0.000871434
1505,5000,0.77939,0.00683754
1577,5000,0.776233,0.00325938
1652,5000,0.732275,0.00208804
1731,5000,0.701721,0.00655827
1813,5000,0.692673,0.000637431
1900,5000,0.605024,0.00642849
1990,5000,0.683364,0.00171085
2085,5000,0.761182,0.0013396
2184,5000,0.741205,0.00701495
2288,5000,0.755131,0.00188797
2397,5000,0.718939,0.00294646
2512,5000,0.69204,0.00393766
2631,5000,0.682576,0.00288477
2757,5000,0.69013,0.000999436
2888,5000,0.742166,0.00191465
3025,5000,0.707142,0.000407033
3169,5000,0.781261,0.00586461
3320,5000,0.693922,0.00165415
3478,5000,0.744974,0.00302611
3644,5000,0.640865,0.0002403
3818,5000,0.719387,0.000283067
4000,5000,0.757542,0.00182907
