n,t,va,prev
40,5000,0.901034,0.0222463
41,5000,0.946676,0.0176414
43,5000,0.931682,0.0194476
45,5000,0.905295,0.0148201
48,5000,0.940602,0.000819444
50,5000,0.902101,0.043604
52,5000,0.910627,0.0112221
55,5000,0.914942,0.0206506
58,5000,0.946461,0.0202324
60,5000,0.92596,0.010131
63,5000,0.910718,0.0280963
66,5000,0.919803,0.00759215
69,5000,0.933826,0.00640519
73,5000,0.944935,0.0282769
76,5000,0.896722,0.0285621
80,5000,0.924981,0.0117207
84,5000,0.786493,0.00563244
88,5000,0.880118,0.0479336
92,5000,0.914306,0.0117703
96,5000,0.908371,0.00860157
101,5000,0.905389,0.00379781
106,5000,0.923799,0.00018493
111,5000,0.845298,0.0315723
116,5000,0.902196,0.00605253
122,5000,0.874433,0.0269417
127,5000,0.887707,0.00402753
134,5000,0.850503,0.0177099
140,5000,0.889628,0.0013038
147,5000,0.887096,0.00446295
154,5000,0.587358,0.00332757
161,5000,0.905497,0.000675953
169,5000,0.847525,0.0383277
177,5000,0.676779,0.0283885
185,5000,0.359181,0.00425537
194,5000,0.260809,0.0489195
203,5000,0.145639,0.00465149
213,5000,0.569321,0.0166814
223,5000,0.417988,0.0718995
234,5000,0.126721,0.0429792
245,5000,0.380877,0.0157858
257,5000,0.345614,0.0248152
269,5000,0.774635,0.0178331
282,5000,0.540801,0.0118916
295,5000,0.479278,0.0593186
309,5000,0.391835,0.00311107
324,5000,0.408209,0.0179246
339,5000,0.23861,0.0151362
356,5000,0.237353,0.0369962
373,5000,0.290484,0.0421315
390,5000,0.392977,0.00483289
409,5000,0.0856381,0.000409281
428,5000,0.421505,0.0373305
449,5000,0.222411,0.00291567
470,5000,0.304751,0.0233366
493,5000,0.0974911,0.00558206
516,5000,0.420426,0.0213415
541,5000,0.322006,0.0106988
566,5000,0.185088,0.0367634
593,5000,0.218591,0.00392597
622,5000,0.190783,0.0117868
651,5000,0.321409,0.0160845
682,5000,0.521772,0.00830646
715,5000,0.306827,0.00712474
749,5000,0.141512,0.00392295
785,5000,0.238918,0.00520201
822,5000,0.273853,0.00515731
861,5000,0.246096,0.0204746
902,5000,0.164922,0.00402715
945,5000,0.156885,0.00330112
990,5000,0.196238,0.00718628
1038,5000,0.344809,0.0269448
1087,5000,0.423329,0.00877799
1139,5000,0.123668,0.00844184
1193,5000,0.179306,0.0208134
1250,5000,0.0531776,0.00566431
1309,5000,0.228482,0.00912399
1372,5000,0.135212,0.0136421
1437,5000,0.168897,0.00178939
1505,5000,0.171037,0.00523715
1577,5000,0.141724,0.0212525
1652,5000,0.251423,0.00996594
1731,5000,0.392276,0.000923812
1813,5000,0.00710998,0.00448575
1900,5000,0.134462,0.0124538
1990,5000,0.112754,0.0142677
2085,5000,0.294328,0.0200391
2184,5000,0.087497,0.00634157
2288,5000,0.374544,0.0101715
2397,5000,0.105862,0.0118646
2512,5000,0.0191978,0.0133974
2631,5000,0.115375,0.00742901
2757,5000,0.152048,0.00195273
2888,5000,0.184268,0.00191655
3025,5000,0.0994655,0.00450107
3169,5000,0.123471,0.00163248
3320,5000,0.294228,0.0259674
3478,5000,0.101512,0.0149881
3644,5000,0.0664117,0.00548111
3818,5000,0.255319,0.00845443
4000,5000,0.0275964,0.0104721
