n,t,va,prev
40,5000,0.999618,0.000203085
41,2732,0.999634,4.47849e-07
43,5000,0.999659,0.00019317
45,747,0.999728,1.22978e-06
48,5000,0.999678,2.73958e-05
50,5000,0.99963,3.39124e-05
52,2988,0.999629,9.63745e-07
55,5000,0.999499,8.38737e-05
58,5000,0.999226,1.05083e-05
60,5000,0.999272,0.000191427
63,5000,0.99919,4.84553e-05
66,5000,0.999251,0.000130001
69,5000,0.999573,0.000223816
73,5000,0.999557,1.02365e-05
76,227,0.999419,1.03458e-06
80,5000,0.999499,0.000102942
84,2944,0.999402,9.14971e-07
88,5000,0.999385,0.000237647
92,5000,0.999531,3.82538e-05
96,5000,0.999427,6.46603e-05
101,5000,0.999316,0.000123387
106,5000,0.999455,0.000162457
111,5000,0.999207,9.32868e-05
116,5000,0.999328,5.90478e-06
122,5000,0.999466,5.25777e-05
127,2181,0.999458,6.51091e-07
134,5000,0.99823,0.000172652
140,5000,0.998829,9.10393e-05
147,2970,0.999535,6.18983e-07
154,2027,0.999324,2.58054e-07
161,5000,0.999431,0.000140534
169,5000,0.999064,2.73147e-05
177,5000,0.99892,8.18319e-05
185,5000,0.999318,7.47462e-05
194,2453,0.999268,7.19127e-07
203,4595,0.999448,6.60483e-07
213,4561,0.999257,1.91879e-06
223,5000,0.999137,4.57328e-05
234,5000,0.99919,0.000123374
245,5000,0.999093,0.00022534
257,1507,0.999298,8.80841e-08
269,5000,0.999395,0.000185376
282,5000,0.999207,0.000116273
295,1630,0.999261,9.79863e-07
309,5000,0.998815,0.00017663
324,5000,0.999222,0.000212574
339,5000,0.998739,0.000189091
356,5000,0.999126,9.0702e-05
373,5000,0.998828,8.80342e-05
390,5000,0.996449,0.000222456
409,5000,0.997728,0.000135191
428,5000,0.99754,9.41476e-05
449,5000,0.989447,0.000104833
470,5000,0.989065,0.000767266
493,5000,0.990429,0.000163193
516,5000,0.989953,4.41363e-06
541,5000,0.994015,7.51859e-05
566,5000,0.996366,6.36177e-05
593,5000,0.996374,7.39773e-05
622,5000,0.995215,0.000106228
651,5000,0.996597,6.35375e-05
682,5000,0.995693,0.000213851
715,5000,0.991833,0.000113242
749,5000,0.994487,0.000144548
785,5000,0.994063,0.000139488
822,5000,0.991428,0.000244355
861,5000,0.987205,0.000715275
902,5000,0.991151,0.000242904
945,5000,0.996473,0.000316461
990,5000,0.994498,0.000432781
1038,5000,0.993955,6.10392e-05
1087,5000,0.990044,1.15651e-05
1139,5000,0.987952,0.000259762
1193,5000,0.98111,0.00010903
1250,5000,0.980715,0.000345089
1309,5000,0.99021,6.1091e-05
1372,5000,0.992411,4.21979e-06
1437,1457,0.990895,9.8845e-07
1505,5000,0.994667,0.000133631
1577,5000,0.993108,7.11344e-05
1652,5000,0.990142,0.000185291
1731,5000,0.993508,0.00022433
1813,5000,0.992477,7.57576e-05
1900,5000,0.987366,0.000155066
1990,5000,0.989637,0.000285487
2085,5000,0.993471,6.71483e-05
2184,5000,0.992312,6.28062e-05
2288,5000,0.992198,2.09541e-05
2397,5000,0.984789,0.000239023
2512,5000,0.992855,0.000270031
2631,5000,0.993505,9.43483e-05
2757,5000,0.986124,0.000106589
2888,5000,0.984957,2.71491e-05
3025,3046,0.987963,8.60379e-07
3169,5000,0.99068,0.000390512
3320,5000,0.99147,0.000103275
3478,5000,0.98788,0.000152083
3644,2103,0.973729,1.10532e-06
3818,5000,0.983902,2.07457e-05
4000,5000,0.989429,0.000313454
