n,t,va,prev
40,5000,0.995331,8.3944e-05
41,5000,0.99659,0.00158072
43,5000,0.995937,0.000566203
45,5000,0.995388,0.00109562
48,5000,0.993476,0.00274185
50,5000,0.996388,0.000143954
52,5000,0.996367,0.00223195
55,5000,0.997817,0.0015292
58,5000,0.996073,0.003296
60,5000,0.990324,0.00564469
63,5000,0.990156,0.00325779
66,5000,0.994519,0.00132559
69,5000,0.996003,0.000728019
73,5000,0.994614,0.000220484
76,5000,0.995109,0.00148774
80,5000,0.995014,0.000144971
84,5000,0.995039,0.000293542
88,5000,0.992281,0.00037934
92,5000,0.992098,0.000620394
96,5000,0.991946,0.00207498
101,5000,0.994749,0.000189628
106,5000,0.996162,0.000588643
111,5000,0.995466,0.000336479
116,5000,0.996049,0.0011761
122,5000,0.994608,0.00011384
127,5000,0.995671,0.000121171
134,5000,0.99411,5.63285e-05
140,5000,0.995839,0.000559142
147,5000,0.994111,0.0013482
154,5000,0.992473,0.000410977
161,5000,0.995093,0.00032609
169,5000,0.994153,4.35637e-05
177,5000,0.994085,0.000970061
185,5000,0.992368,0.001935
194,5000,0.992025,0.000722031
203,5000,0.98987,0.000749671
213,5000,0.99275,0.000258263
223,5000,0.992763,0.00019253
234,5000,0.992037,0.000887915
245,5000,0.989657,0.000392799
257,5000,0.99384,0.000197088
269,5000,0.98083,0.000609286
282,5000,0.981426,0.00173516
295,5000,0.984625,0.00130606
309,5000,0.9826,0.000275266
324,5000,0.991028,8.73989e-05
339,5000,0.980065,0.002756
356,5000,0.960976,0.0017295
373,5000,0.978396,0.000166495
390,5000,0.942697,0.00362588
409,5000,0.878759,0.00539847
428,5000,0.9632,0.000992223
449,5000,0.946877,0.00176845
470,5000,0.925412,0.00354702
493,5000,0.942924,0.0020844
516,5000,0.934553,0.00183806
541,5000,0.917904,0.00173947
566,5000,0.939977,0.000455313
593,5000,0.943109,0.00140956
622,5000,0.885703,0.00154281
651,5000,0.935357,0.00166378
682,5000,0.959411,0.000201459
715,5000,0.938429,0.000697623
749,5000,0.925593,0.00036838
785,5000,0.962747,0.00129589
822,5000,0.876492,0.00209107
861,5000,0.958363,0.00122625
902,5000,0.934093,0.00444599
945,5000,0.928373,0.00160926
990,5000,0.955403,0.00120572
1038,5000,0.942715,0.000764395
1087,5000,0.939037,0.00303839
1139,5000,0.952394,9.52307e-05
1193,5000,0.901078,0.00161492
1250,5000,0.933779,0.000327465
1309,5000,0.898627,0.00303463
1372,5000,0.908291,0.00322754
1437,5000,0.93879,0.000166483
1505,5000,0.933987,0.000521266
1577,5000,0.946283,0.0010962
1652,5000,0.953643,0.00119925
1731,5000,0.935005,0.000576809
1813,5000,0.921387,0.000262587
1900,5000,0.947548,0.00170241
1990,5000,0.931019,0.000104942
2085,5000,0.947641,0.000950359
2184,5000,0.931686,0.000504367
2288,5000,0.943004,0.000346142
2397,5000,0.950341,0.000175431
2512,5000,0.941115,0.000976497
2631,5000,0.954508,0.00088094
2757,5000,0.931217,0.00206432
2888,5000,0.934447,0.000534054
3025,5000,0.963238,0.00129589
3169,5000,0.936866,0.000717238
3320,5000,0.944616,0.00080254
3478,5000,0.955253,0.00156889
3644,5000,0.938771,5.17436e-06
3818,5000,0.904373,0.000528368
4000,5000,0.943607,0.000900821
