n,t,va,prev
40,5000,0.977526,0.0023938
41,5000,0.969914,0.0114792
43,5000,0.973838,0.00164357
45,5000,0.990194,0.012827
48,5000,0.968529,0.00137406
50,5000,0.967122,0.0095443
52,5000,0.981939,0.00448719
55,5000,0.975306,0.00043736
58,5000,0.9741,0.00208911
60,5000,0.976971,0.00666045
63,5000,0.977581,0.0038458
66,5000,0.975706,0.00426227
69,5000,0.98061,0.000956893
73,5000,0.96988,0.0037802
76,5000,0.973823,0.000215524
80,5000,0.977024,0.00207654
84,5000,0.975509,0.0125249
88,5000,0.979033,0.00983109
92,5000,0.977717,0.0064685
96,5000,0.978806,0.00819084
101,5000,0.97637,0.000606719
106,5000,0.980778,0.00455488
111,5000,0.97042,0.00240798
116,5000,0.97197,0.000742322
122,5000,0.97784,0.00242668
127,5000,0.969994,0.00202505
134,5000,0.967283,9.96686e-05
140,5000,0.969746,0.00184778
147,5000,0.974818,0.00296162
154,5000,0.9674,0.00598346
161,5000,0.967453,0.00627564
169,5000,0.972577,0.00266227
177,5000,0.9688,0.00333756
185,5000,0.972736,0.00304637
194,5000,0.960925,0.00302509
203,5000,0.970407,0.00343937
213,5000,0.974815,0.00441118
223,5000,0.969515,0.000978683
234,5000,0.966437,0.00593671
245,5000,0.965471,0.00277325
257,5000,0.972956,0.000577435
269,5000,0.975732,0.00701681
282,5000,0.968173,0.00554465
295,5000,0.969388,0.000164594
309,5000,0.966256,0.00479162
324,5000,0.968919,0.00220155
339,5000,0.966011,0.00233821
356,5000,0.962693,0.00427793
373,5000,0.966473,0.00364273
390,5000,0.966436,0.00219135
409,5000,0.961648,0.00157606
428,5000,0.96887,0.00127164
449,5000,0.950963,0.00193468
470,5000,0.96576,0.00580927
493,5000,0.767018,0.0175383
516,5000,0.68987,0.000842485
541,5000,0.308577,0.00549293
566,5000,0.854866,0.00837345
593,5000,0.757203,0.0181715
622,5000,0.260706,0.00101207
651,5000,0.870056,0.00270208
682,5000,0.676156,0.0136266
715,5000,0.75648,0.00136393
749,5000,0.825322,0.0155215
785,5000,0.303509,0.00606978
822,5000,0.699385,0.0046524
861,5000,0.509707,0.0131337
902,5000,0.633053,0.0046462
945,5000,0.686401,0.0125521
990,5000,0.569692,0.00732351
1038,5000,0.432617,0.00687424
1087,5000,0.717448,0.00392174
1139,5000,0.271439,0.00121366
1193,5000,0.655644,0.00172367
1250,5000,0.791759,0.00235864
1309,5000,0.382627,0.00664429
1372,5000,0.6899,0.00331939
1437,5000,0.655479,0.0041907
1505,5000,0.719915,0.0122024
1577,5000,0.646159,0.0103461
1652,5000,0.74191,0.00762945
1731,5000,0.619342,0.00222997
1813,5000,0.737241,0.00481903
1900,5000,0.832565,0.0070436
1990,5000,0.718628,0.00776179
2085,5000,0.690876,0.0135229
2184,5000,0.863868,0.00499019
2288,5000,0.695327,0.000683656
2397,5000,0.815859,5.0346e-05
2512,5000,0.833712,0.0063299
2631,5000,0.704144,0.00764651
2757,5000,0.627748,0.00181305
2888,5000,0.8128,0.00616202
3025,5000,0.825773,0.00108767
3169,5000,0.77461,0.00509087
3320,5000,0.838974,0.000218811
3478,5000,0.784287,0.00327604
3644,5000,0.803875,0.00400078
3818,5000,0.824782,0.00254171
4000,5000,0.780977,0.00476419
