n,t,va,prev
40,5000,0.999619,2.98418e-05
41,5000,0.999568,0.000124549
43,5000,0.99971,3.5474e-07
45,5000,0.999544,4.97634e-06
48,5000,0.999669,1.80876e-05
50,5000,0.99971,0.000188381
52,1343,0.999588,6.14021e-07
55,5000,0.999648,5.47014e-05
58,2943,0.999567,4.78533e-08
60,5000,0.999672,7.12642e-05
63,5000,0.999495,9.65015e-06
66,5000,0.999675,8.30125e-05
69,5000,0.999702,3.74709e-05
73,5000,0.999387,0.000203539
76,5000,0.999664,9.74378e-05
80,5000,0.999508,0.000189764
84,5000,0.999482,0.000101525
88,3086,0.999536,1.21022e-06
92,5000,0.999551,4.71753e-06
96,1733,0.999524,1.08459e-06
101,5000,0.999626,4.67551e-05
106,2353,0.99958,1.24998e-06
111,5000,0.999595,6.00052e-05
116,5000,0.999577,1.20653e-05
122,5000,0.999569,5.235e-05
127,5000,0.999457,3.34564e-05
134,5000,0.999418,4.8621e-05
140,885,0.999556,5.98736e-07
147,5000,0.99937,9.70089e-05
154,5000,0.999459,7.6684e-05
161,2736,0.999478,2.82518e-07
169,5000,0.999236,7.78231e-05
177,1378,0.999502,8.83063e-08
185,128,0.999524,1.20151e-06
194,5000,0.999539,9.22412e-05
203,5000,0.999415,7.3242e-05
213,5000,0.999494,1.57378e-05
223,5000,0.999566,0.000140972
234,1236,0.999498,1.23615e-06
245,5000,0.999336,4.95003e-05
257,5000,0.999472,1.43936e-05
269,5000,0.999427,2.51752e-05
282,3620,0.99952,5.49798e-08
295,1675,0.999524,1.01517e-06
309,5000,0.999375,3.64008e-06
324,1009,0.999496,1.67077e-06
339,4968,0.999355,1.33379e-06
356,5000,0.999378,8.35161e-05
373,4084,0.999351,7.72739e-07
390,5000,0.999388,5.80499e-06
409,5000,0.999498,5.52607e-05
428,5000,0.999359,1.49345e-05
449,4579,0.99929,3.08591e-07
470,2715,0.999421,1.41338e-06
493,5000,0.999312,5.10749e-05
516,2946,0.999377,9.79989e-07
541,1694,0.999324,1.3974e-06
566,5000,0.998913,2.30816e-05
593,4321,0.99919,1.00486e-06
622,605,0.999343,1.16948e-06
651,5000,0.997909,0.000128761
682,5000,0.998682,0.000105813
715,5000,0.997714,4.12864e-05
749,5000,0.998802,0.00011863
785,5000,0.996138,3.75499e-05
822,5000,0.99777,0.000224171
861,5000,0.995435,0.000245357
902,5000,0.996598,0.000193321
945,5000,0.997927,0.000164608
990,5000,0.995813,0.000353272
1038,5000,0.994774,1.11889e-05
1087,5000,0.996506,0.000170462
1139,5000,0.997584,5.43572e-05
1193,5000,0.994506,0.000206214
1250,5000,0.995844,0.000258432
1309,5000,0.99551,1.08424e-05
1372,5000,0.995303,9.00792e-05
1437,5000,0.976821,0.000480906
1505,5000,0.995534,0.000113439
1577,5000,0.990981,4.63382e-05
1652,5000,0.996096,3.47634e-06
1731,5000,0.991032,0.000242385
1813,5000,0.985775,0.000204717
1900,5000,0.992857,0.000279664
1990,5000,0.993743,0.000192565
2085,5000,0.990471,0.000282366
2184,5000,0.988056,0.000183581
2288,2489,0.99361,1.22341e-06
2397,5000,0.989652,0.000228258
2512,5000,0.993076,0.000159509
2631,5000,0.993345,0.000127896
2757,5000,0.980708,0.00011865
2888,5000,0.994863,0.000183018
3025,5000,0.993177,6.47857e-05
3169,5000,0.992431,0.000117959
3320,5000,0.99391,3.24143e-06
3478,5000,0.990942,0.000211436
3644,5000,0.993236,0.000108125
3818,5000,0.99505,2.5721e-05
4000,5000,0.990142,3.82824e-05
