n,t,va,prev
40,5000,0.870559,0.111222
41,5000,0.921596,0.00539641
43,5000,0.904265,0.0192741
45,5000,0.925607,0.0587218
48,5000,0.921278,0.0305049
50,5000,0.823933,0.0549183
52,5000,0.896863,0.0273685
55,5000,0.890027,0.0382136
58,5000,0.896391,0.0157512
60,5000,0.882384,0.00522146
63,5000,0.863695,0.00821117
66,5000,0.865771,0.0168577
69,5000,0.906739,0.000274152
73,5000,0.927736,0.0155907
76,5000,0.876471,0.0328652
80,5000,0.919143,0.0329079
84,5000,0.868373,0.000493548
88,5000,0.897519,0.0245046
92,5000,0.912913,0.0145142
96,5000,0.854658,0.010727
101,5000,0.854964,0.0281169
106,5000,0.884459,0.0279185
111,5000,0.866398,0.0315921
116,5000,0.893274,0.000590655
122,5000,0.754124,0.0208969
127,5000,0.887499,0.0106277
134,5000,0.882392,0.0254161
140,5000,0.794129,0.0385791
147,5000,0.882968,0.00470417
154,5000,0.813278,0.0489362
161,5000,0.856559,0.0183565
169,5000,0.861517,0.0129024
177,5000,0.865526,0.0218562
185,5000,0.886011,0.0226036
194,5000,0.832694,0.0166573
203,5000,0.883876,0.0139491
213,5000,0.875869,0.0298762
223,5000,0.843689,0.0152786
234,5000,0.867544,0.00811853
245,5000,0.863042,0.0123051
257,5000,0.787973,0.00365762
269,5000,0.688216,0.00432154
282,5000,0.830294,0.0224352
295,5000,0.54954,0.0393169
309,5000,0.359447,0.050226
324,5000,0.402039,0.0144808
339,5000,0.546394,0.00306878
356,5000,0.787275,0.0279887
373,5000,0.183925,0.028329
390,5000,0.318285,0.000879667
409,5000,0.71674,0.0292191
428,5000,0.2492,0.0468065
449,5000,0.599164,0.0177724
470,5000,0.452604,0.0134594
493,5000,0.479296,0.012886
516,5000,0.094748,0.00247482
541,5000,0.192365,0.0236711
566,5000,0.0948243,0.002779
593,5000,0.296709,0.00758557
622,5000,0.106376,0.0348067
651,5000,0.297972,0.00468328
682,5000,0.251568,0.0133455
715,5000,0.271721,0.0229476
749,5000,0.284612,0.0224983
785,5000,0.30635,0.0109571
822,5000,0.1024,0.0318536
861,5000,0.281931,0.0106817
902,5000,0.38273,0.00896096
945,5000,0.190289,0.00139554
990,5000,0.212251,0.0215795
1038,5000,0.12812,0.0400279
1087,5000,0.178948,0.0318984
1139,5000,0.255161,0.0150109
1193,5000,0.232911,0.00872937
1250,5000,0.135331,0.0159813
1309,5000,0.0280977,0.00779894
1372,5000,0.177796,0.00104869
1437,5000,0.114393,0.007506
1505,5000,0.335658,0.0196322
1577,5000,0.346767,0.0186869
1652,5000,0.141602,0.0057397
1731,5000,0.078024,0.017551
1813,5000,0.303166,0.0213956
1900,5000,0.222095,0.000878993
1990,5000,0.0814492,0.00783263
2085,5000,0.416582,0.00253649
2184,5000,0.129305,0.00999051
2288,5000,0.319032,0.00353726
2397,5000,0.245974,0.00558433
2512,5000,0.0867812,0.0033537
2631,5000,0.155353,0.0154707
2757,5000,0.153646,0.00332248
2888,5000,0.186788,0.0108652
3025,5000,0.159079,0.00802541
3169,5000,0.21802,0.020023
3320,5000,0.123745,0.00805254
3478,5000,0.0671695,0.00408006
3644,5000,0.135115,0.0135244
3818,5000,0.0410349,0.015985
4000,5000,0.19776,0.00461888
