n,t,va,prev
40,5000,0.920807,0.0129953
41,5000,0.949979,0.00155737
43,5000,0.92824,0.0317395
45,5000,0.957109,0.0266464
48,5000,0.924578,0.00776134
50,5000,0.95377,0.00494858
52,5000,0.908073,0.0143002
55,5000,0.917837,0.0152266
58,5000,0.971476,0.0228168
60,5000,0.945311,0.00688844
63,5000,0.93493,0.00478298
66,5000,0.901923,0.0347012
69,5000,0.894666,0.0362349
73,5000,0.947032,0.0125408
76,5000,0.933776,0.00891484
80,5000,0.834942,0.0417067
84,5000,0.9253,0.0137083
88,5000,0.921579,0.00283503
92,5000,0.931545,0.0410995
96,5000,0.918376,0.0020861
101,5000,0.900721,0.0367907
106,5000,0.928141,0.014428
111,5000,0.925485,0.0216647
116,5000,0.831477,0.0166979
122,5000,0.859523,0.0210638
127,5000,0.933155,0.00423071
134,5000,0.921384,0.000209747
140,5000,0.911284,0.00920843
147,5000,0.92304,0.00313223
154,5000,0.926299,0.0133566
161,5000,0.393277,0.0691791
169,5000,0.912689,0.0115795
177,5000,0.813529,0.00592845
185,5000,0.926784,0.00653014
194,5000,0.86753,0.00582996
203,5000,0.629237,0.0319923
213,5000,0.886888,0.0201981
223,5000,0.912876,0.00448459
234,5000,0.509354,0.00914034
245,5000,0.377148,0.0434762
257,5000,0.118053,0.0128579
269,5000,0.31131,0.0255856
282,5000,0.229758,0.00364929
295,5000,0.403946,0.0556109
309,5000,0.288221,0.00706713
324,5000,0.574188,0.00280329
339,5000,0.676007,0.00148569
356,5000,0.529989,0.0104517
373,5000,0.284012,0.00144266
390,5000,0.64751,0.0321287
409,5000,0.647393,0.0258008
428,5000,0.292947,0.0106367
449,5000,0.45398,0.0172583
470,5000,0.304506,0.0142543
493,5000,0.33941,0.01697
516,5000,0.216794,0.000621764
541,5000,0.195135,0.00164245
566,5000,0.224229,0.00568191
593,5000,0.276645,0.0109614
622,5000,0.297409,0.00814506
651,5000,0.617379,0.00305343
682,5000,0.147302,0.0240034
715,5000,0.185848,0.00938555
749,5000,0.143219,0.000174708
785,5000,0.409598,0.0263375
822,5000,0.275408,0.0139585
861,5000,0.300589,0.0119152
902,5000,0.350417,0.00709661
945,5000,0.355646,0.0013622
990,5000,0.252091,0.00666282
1038,5000,0.163662,0.0073755
1087,5000,0.376791,0.022249
1139,5000,0.436248,0.0119874
1193,5000,0.216454,0.0138511
1250,5000,0.440665,0.00314279
1309,5000,0.154321,0.00834693
1372,5000,0.039866,0.00897342
1437,5000,0.155177,0.000909365
1505,5000,0.340759,0.00589567
1577,5000,0.158507,0.00155622
1652,5000,0.253005,0.00469526
1731,5000,0.362289,0.0120015
1813,5000,0.331519,0.00801996
1900,5000,0.33847,0.00804983
1990,5000,0.160868,0.00810281
2085,5000,0.0756864,0.000843847
2184,5000,0.346579,0.00339056
2288,5000,0.0352632,0.000382452
2397,5000,0.222695,0.00253667
2512,5000,0.192718,0.00769857
2631,5000,0.15486,0.000798931
2757,5000,0.066586,0.000921951
2888,5000,0.175623,0.00044
3025,5000,0.232842,0.0137756
3169,5000,0.16284,0.0147959
3320,5000,0.214363,0.00998673
3478,5000,0.237632,0.00621558
3644,5000,0.212619,0.0049975
3818,5000,0.290939,0.0110525
4000,5000,0.153597,0.00782152
