n,t,va,prev
40,5000,0.999476,0.000379745
41,5000,0.999347,3.80795e-05
43,4186,0.999362,4.36477e-07
45,3311,0.999531,7.23558e-07
48,5000,0.998497,0.000144878
50,5000,0.999401,0.000384878
52,5000,0.999011,0.000149396
55,5000,0.9993,8.74916e-05
58,5000,0.998873,8.62085e-05
60,5000,0.99932,9.20578e-05
63,5000,0.998175,0.000266302
66,5000,0.99877,5.95963e-05
69,5000,0.999416,0.000194181
73,5000,0.998965,0.000187659
76,5000,0.998021,7.09296e-05
80,5000,0.997965,0.00031542
84,5000,0.997729,0.000354322
88,5000,0.997025,9.67255e-05
92,5000,0.998553,0.000308827
96,5000,0.998957,0.00026434
101,5000,0.997829,0.000107047
106,5000,0.998501,9.22125e-05
111,5000,0.997568,3.79033e-05
116,5000,0.998653,0.000352087
122,5000,0.997843,0.000205422
127,5000,0.990693,0.00155368
134,5000,0.99132,0.000167536
140,5000,0.992643,0.000711631
147,5000,0.995301,2.64731e-05
154,5000,0.972077,0.000137827
161,5000,0.995881,7.99543e-05
169,5000,0.99727,0.000235682
177,5000,0.995555,0.000749111
185,5000,0.997326,0.000156912
194,5000,0.995662,0.000115435
203,5000,0.993251,0.000597519
213,5000,0.968102,0.000830939
223,5000,0.996488,0.00025626
234,5000,0.993958,2.94444e-05
245,5000,0.994378,2.64809e-05
257,5000,0.995457,0.000394676
269,5000,0.995974,0.000331877
282,5000,0.974404,0.000196419
295,5000,0.986474,0.000108146
309,5000,0.968585,9.15518e-07
324,5000,0.975273,0.000825986
339,5000,0.985478,0.00020424
356,5000,0.97314,0.00019267
373,5000,0.945593,0.00122413
390,5000,0.987372,0.000299973
409,5000,0.985739,0.000438528
428,5000,0.984879,0.000365854
449,5000,0.983676,0.000658667
470,5000,0.98344,0.000377499
493,5000,0.987757,2.0549e-05
516,5000,0.988275,0.000225814
541,5000,0.986171,8.33377e-05
566,5000,0.983106,9.64221e-05
593,5000,0.988837,5.89982e-06
622,5000,0.978946,0.000331237
651,5000,0.989049,0.00014991
682,5000,0.973547,0.000297965
715,5000,0.960573,0.000294394
749,5000,0.987668,0.000239161
785,5000,0.987265,0.000223155
822,5000,0.97117,0.000435023
861,5000,0.983014,0.000127389
902,5000,0.985638,0.000132249
945,5000,0.987235,0.000114155
990,5000,0.985877,1.55125e-05
1038,5000,0.972352,0.000884285
1087,5000,0.975324,8.22034e-05
1139,5000,0.987336,0.000158295
1193,5000,0.98312,1.57752e-05
1250,5000,0.979463,0.00014228
1309,5000,0.985407,0.000563397
1372,5000,0.982874,0.000296103
1437,5000,0.985455,0.000305496
1505,5000,0.974091,0.000477555
1577,5000,0.978397,0.000689217
1652,5000,0.98647,0.000162916
1731,5000,0.981383,0.000117108
1813,5000,0.981017,0.000204339
1900,5000,0.976619,0.000213879
1990,5000,0.986246,4.99855e-06
2085,5000,0.979265,0.000303952
2184,5000,0.978994,0.000234748
2288,5000,0.978293,0.000399557
2397,5000,0.975699,0.000425283
2512,5000,0.986955,6.15697e-05
2631,5000,0.978075,0.000214918
2757,5000,0.980415,0.000184819
2888,5000,0.976501,0.000340319
3025,5000,0.982127,0.000206484
3169,5000,0.983403,0.000113075
3320,5000,0.978422,0.000328837
3478,5000,0.981404,0.000133563
3644,5000,0.975372,0.000179186
3818,5000,0.978028,3.36243e-05
4000,5000,0.979776,1.32273e-05
