n,t,va,prev
40,5000,0.99679,0.000721248
41,5000,0.995293,0.000451313
43,5000,0.994683,0.00111749
45,5000,0.995157,0.000468367
48,5000,0.991053,0.00290542
50,5000,0.99664,0.00100482
52,5000,0.996267,0.00235408
55,5000,0.99553,0.00225119
58,5000,0.992959,0.000193256
60,5000,0.992061,0.000733291
63,5000,0.995858,0.00071298
66,5000,0.993642,0.00113551
69,5000,0.995108,0.000699605
73,5000,0.994603,0.000451233
76,5000,0.994474,0.0013076
80,5000,0.994082,0.00319129
84,5000,0.994323,0.00303873
88,5000,0.993167,0.000138703
92,5000,0.995863,0.001398
96,5000,0.996786,0.000675193
101,5000,0.99097,0.000392095
106,5000,0.994455,0.00126995
111,5000,0.994736,0.000685216
116,5000,0.99275,6.03653e-05
122,5000,0.990234,0.000910642
127,5000,0.987368,0.00114746
134,5000,0.990955,0.00314664
140,5000,0.982827,0.00126244
147,5000,0.985326,0.00242098
154,5000,0.993325,0.000700855
161,5000,0.991516,0.00249249
169,5000,0.989636,0.000666306
177,5000,0.990469,0.000614867
185,5000,0.992578,0.00284237
194,5000,0.961006,0.00357284
203,5000,0.989283,0.00101979
213,5000,0.992005,0.0026313
223,5000,0.984567,0.000319856
234,5000,0.989832,0.00177003
245,5000,0.97645,0.00146255
257,5000,0.868185,0.00824854
269,5000,0.980095,0.0011681
282,5000,0.979677,0.00157209
295,5000,0.926997,0.00196225
309,5000,0.96935,0.00147102
324,5000,0.95788,0.00250768
339,5000,0.865434,0.00351312
356,5000,0.872702,0.00580642
373,5000,0.918668,0.00470816
390,5000,0.858608,0.00452081
409,5000,0.867798,0.00175474
428,5000,0.944158,0.00273918
449,5000,0.929332,0.00515789
470,5000,0.830083,0.00754984
493,5000,0.958623,0.0024706
516,5000,0.878822,0.0003408
541,5000,0.878696,0.00388455
566,5000,0.948831,0.0011221
593,5000,0.922247,0.00479845
622,5000,0.922079,0.00136112
651,5000,0.891867,0.00515508
682,5000,0.92147,0.0013747
715,5000,0.896149,0.0016955
749,5000,0.879486,0.00187852
785,5000,0.936525,0.000847618
822,5000,0.894839,0.0023999
861,5000,0.89365,0.0015873
902,5000,0.968958,0.000581601
945,5000,0.921503,0.00143132
990,5000,0.889104,0.0014186
1038,5000,0.91081,0.00258854
1087,5000,0.935617,0.000546376
1139,5000,0.922178,0.00188853
1193,5000,0.931064,0.00143145
1250,5000,0.934115,0.00281243
1309,5000,0.924177,0.000913462
1372,5000,0.94361,0.00130982
1437,5000,0.925104,0.000519307
1505,5000,0.941066,0.000784205
1577,5000,0.942961,0.00349665
1652,5000,0.916912,0.000255161
1731,5000,0.9407,0.0014801
1813,5000,0.943157,0.000157407
1900,5000,0.937564,0.0015917
1990,5000,0.914965,0.00307265
2085,5000,0.937335,4.33586e-05
2184,5000,0.948911,0.00230279
2288,5000,0.936975,0.00193946
2397,5000,0.922601,0.000199168
2512,5000,0.921118,0.00184112
2631,5000,0.925066,0.000222477
2757,5000,0.95118,0.000819447
2888,5000,0.94265,0.000708874
3025,5000,0.921644,0.00143062
3169,5000,0.93835,0.00142546
3320,5000,0.939711,3.68798e-05
3478,5000,0.937036,0.000858505
3644,5000,0.908335,0.00127448
3818,5000,0.926192,0.00120302
4000,5000,0.941981,0.000500885
