n,t,va,prev
40,5000,0.996309,0.000769286
41,5000,0.995951,0.000754168
43,5000,0.995695,0.00102034
45,5000,0.995625,0.000464137
48,5000,0.996552,0.00121514
50,5000,0.996826,0.000584493
52,5000,0.995698,0.00152044
55,5000,0.994963,0.00213268
58,5000,0.996975,4.87772e-05
60,5000,0.994994,0.00126019
63,5000,0.993923,0.00243327
66,5000,0.994781,0.000911931
69,5000,0.995648,0.000675936
73,5000,0.99573,3.04694e-05
76,5000,0.996271,0.000331984
80,5000,0.995844,0.000572635
84,5000,0.995446,0.00053893
88,5000,0.995294,0.000380294
92,5000,0.996321,0.000324886
96,5000,0.995147,0.000568251
101,5000,0.995601,0.000176421
106,5000,0.994614,0.00115024
111,5000,0.99329,0.000171616
116,5000,0.995079,0.000168058
122,5000,0.99596,0.0005655
127,5000,0.994587,0.00125162
134,5000,0.994656,0.000504515
140,5000,0.996012,0.000158658
147,5000,0.996221,9.18955e-05
154,5000,0.995283,0.0013362
161,5000,0.996028,0.000457804
169,4579,0.995213,4.11141e-07
177,5000,0.995505,0.00018091
185,5000,0.995332,0.000166595
194,5000,0.994366,0.000310541
203,5000,0.995087,0.000472114
213,5000,0.994692,9.21308e-05
223,5000,0.995902,7.86188e-05
234,5000,0.996051,0.0016782
245,5000,0.995963,0.000854548
257,5000,0.993835,0.000385448
269,5000,0.99539,6.85339e-05
282,5000,0.996357,0.000673473
295,5000,0.995134,7.48417e-05
309,5000,0.995077,0.00109858
324,5000,0.994476,0.000716738
339,5000,0.995289,0.000856992
356,5000,0.9937,0.0013883
373,5000,0.995296,0.000407165
390,5000,0.993636,0.00113852
409,5000,0.995109,0.000221342
428,5000,0.995274,7.55485e-05
449,5000,0.993528,0.00083828
470,5000,0.991997,0.000190979
493,5000,0.994567,7.93443e-05
516,5000,0.995572,9.67254e-05
541,5000,0.987348,0.00115023
566,5000,0.991509,0.000412791
593,5000,0.954711,0.00397037
622,5000,0.944776,0.00128459
651,5000,0.893282,0.000746051
682,5000,0.926486,0.00385083
715,5000,0.947006,0.00125881
749,5000,0.980365,0.000440942
785,5000,0.954169,0.00103339
822,5000,0.972019,0.00167175
861,5000,0.926996,0.00397087
902,5000,0.927171,0.000210797
945,5000,0.969118,0.00138264
990,5000,0.974105,0.00020354
1038,5000,0.971315,9.4917e-05
1087,5000,0.956587,0.000458267
1139,5000,0.948664,4.25873e-05
1193,5000,0.931916,3.92679e-05
1250,5000,0.934619,0.000575489
1309,5000,0.971105,0.00117179
1372,5000,0.935712,0.00191382
1437,5000,0.971165,0.000660248
1505,5000,0.958797,0.000323833
1577,5000,0.969286,0.000555982
1652,5000,0.971724,0.000976273
1731,5000,0.969026,0.00125451
1813,5000,0.973257,0.000148911
1900,5000,0.941922,0.0027399
1990,5000,0.954692,0.00092864
2085,5000,0.958567,0.00109666
2184,5000,0.962515,0.00126612
2288,5000,0.95031,0.00174654
2397,5000,0.963355,0.000811953
2512,5000,0.975357,0.00036123
2631,5000,0.955242,0.00132563
2757,5000,0.95439,0.000145244
2888,5000,0.965492,0.00106232
3025,5000,0.966757,0.000902925
3169,5000,0.960838,0.00204375
3320,5000,0.924993,0.000727212
3478,5000,0.970569,0.000244346
3644,5000,0.97334,0.000141907
3818,5000,0.958338,0.000705678
4000,5000,0.964582,0.000615529
